SystemCode;Sum;EDNo;EDDate;EDAuthor;Priority;TransKind;AccDocDate;AccDocNo;PayerName;PayerBIC;PayerCorrespAcc;PayeeName;PayeeBIC;PayeeCorrespAcc;Purpose
02;11;623;2024-10-18;4583001999;1;01;2024-07-08;99;Территориальная избирательная комиссия Заполярного района;200000582;40206810445371125022;ЦИК Республики Татарстан;292000450;40202810745379205006;Назначение платежа? Например, порядковый номер ED101 = 623
02;45;624;2024-10-18;4583001999;1;01;2016-10-17;90;КУ АО "АРКСБАНК" - ГК "АСВ";044525731;30101810045250000731;ЮЖНЫЙ Ф-Л ПАО "ПРОМСВЯЗЬБАНК";041806715;30101810100000000715;Назначение платежа? Например, порядковый номер ED101 = 624
02;45;625;2024-10-18;4583001999;1;01;2021-05-20;20;НКО "Альтернатива" (ООО);044525333;30103810645250000333;АНГАРСКИЙ ФИЛИАЛ АО "ИТ БАНК";042520767;30101810350040000767;Назначение платежа? Например, порядковый номер ED101 = 625
02;45;626;2024-10-18;4583001999;1;01;2017-05-02;90;Конкурсный управляющий АО "ГринКомБанк" - ГК "АСВ";042520811;30101810950040000811;КУ АО "ВостСибтранскомбанк" - ГК "АСВ";042520849;30101810700000000849;Назначение платежа? Например, порядковый номер ED101 = 626
02;45;627;2024-10-18;4583001999;1;01;2015-04-02;90;КОНКУРСНЫЙ УПРАВЛЯЮЩИЙ "ВЛБАНК" (АО)-ГК "АСВ";046577906;30101810450040000764;УРАЛЬСКИЙ ФИЛИАЛ АО "РАЙФФАЙЗЕНБАНК";042520764;30101810100000000906;Назначение платежа? Например, порядковый номер ED101 = 627
02;81;628;2024-10-18;4583001999;1;01;2005-12-29;30;Ф-л Азиатско-Тихоокеанский Банк АО г.Улан-Удэ;048142744;30101810700000000744;Ф-л Азиатско-Тихоокеанский Банк АО в г.Екат-г;046577418;30101810465770000418;Назначение платежа? Например, порядковый номер ED101 = 628
02;25;629;2024-10-18;4583001999;1;01;1994-10-25;20;КБ "Байкалкредобанк" (АО);042520872;30101810900000000872;ООО "Банк БКФ";044525215;30101810545250000215;Назначение платежа? Например, порядковый номер ED101 = 629
02;08;630;2024-10-18;4583001999;1;01;2016-09-19;30;Ф-Л ДАЛЬНЕВОСТОЧНЫЙ ПАО БАНКА "ФК ОТКРЫТИЕ";040813704;30101810908130000704;АО УКБ "БЕЛГОРОДСОЦБАНК";041403701;30101810100000000701;Назначение платежа? Например, порядковый номер ED101 = 630
02;83;631;2024-10-18;4583001999;1;01;2000-01-01;99;Избирательная комиссия Кабардино-Балкарской Республики;283000024;40202810345378327002;ЦМРБанк (ООО);044525059;30101810345250000059;Назначение платежа? Например, порядковый номер ED101 = 631
02;56;632;2024-10-18;4583001999;1;01;1994-01-20;20;ПАО БАНК "КУЗНЕЦКИЙ";045655707;30101810200000000707;ЧЕЛЯБИНСКОЕ ОТДЕЛЕНИЕ N8597 ПАО СБЕРБАНК;047501602;30101810700000000602;Назначение платежа? Например, порядковый номер ED101 = 632
02;90;633;2024-10-18;4583001999;1;01;1998-01-02;99;ИК РСО-АЛАНИЯ;290000103;40301810600000000001;Ф-Л СИБИРСКИЙ ПАО БАНК "ФК ОТКРЫТИЕ";045004867;30101810250040000867;Назначение платежа? Например, порядковый номер ED101 = 633
02;36;634;2024-10-18;4583001999;1;01;1994-01-20;20;АО КБ "СОЛИДАРНОСТЬ";043601706;30101810800000000706;ПАО "ЧЕЛИНДБАНК";047501711;30101810400000000711;Назначение платежа? Например, порядковый номер ED101 = 634
02;22;635;2024-10-18;4583001999;1;01;2023-11-27;30;Ф-л Приволжский ПАО Банк "ФК Открытие";042202894;30101810245372202894;КУ КБ "МРБ" (ООО)" - ГК "АСВ";044525789;30101810945250000789;Назначение платежа? Например, порядковый номер ED101 = 635
02;45;636;2024-10-18;4583001999;1;01;2016-06-14;20;КБ "Ренессанс Кредит" (ООО);044525135;30101810845250000135;АО КБ "Ситибанк";044525202;30101810300000000202;Назначение платежа? Например, порядковый номер ED101 = 636
02;64;637;2024-10-18;4583001999;1;01;2024-06-18;99;Южно-Сахалинская городская территориальная избирательная комиссия;200000474;40206810545376401001;территориальная избирательная комиссия Ленинского района города Челябинска;200000550;40206810745377501001;Назначение платежа? Например, порядковый номер ED101 = 637
02;49;638;2024-10-18;4583001999;1;01;1994-01-20;20;АО НКБ "СЛАВЯНБАНК";044525757;30101810900000000775;Московский филиал АО "Банк Акцепт";044959775;30101810045250000757;Назначение платежа? Например, порядковый номер ED101 = 638
02;45;639;2024-10-18;4583001999;1;01;2017-02-16;90;КУ АО "ВОЛОГДАБАНК" - ГК "АСВ";041909717;30101810400000000717;КУ АО КБ "СЕВЕРНЫЙ КРЕДИТ" - ГК "АСВ";041909769;30101810500000000769;Назначение платежа? Например, порядковый номер ED101 = 639
02;45;640;2024-10-18;4583001999;1;01;2007-09-24;20;ООО "МБ РУС Банк";044525159;30101810000000000159;ТВЕРСКОЕ ОТДЕЛЕНИЕ N8607 ПАО СБЕРБАНК;042809679;30101810700000000679;Назначение платежа? Например, порядковый номер ED101 = 640
02;11;641;2024-10-18;4583001999;1;01;2000-01-01;99;Избирательная комиссия Архангельской области;211000123;40301810800000000076;КУ АО Комсоцбанк "Бумеранг" - ГК "АСВ";044030748;30101810645374030748;Назначение платежа? Например, порядковый номер ED101 = 641
02;04;642;2024-10-18;4583001999;1;01;1994-01-20;30;КРАСНОЯРСКОЕ ОТДЕЛЕНИЕ N 8646 ПАО СБЕРБАНК;040407627;30101810800000000627;ПАО ФИНСТАР БАНК;044030757;30101810600000000757;Назначение платежа? Например, порядковый номер ED101 = 642
02;88;643;2024-10-18;4583001999;1;01;2024-06-24;99;Йошкар-Олинская городская территориальная избирательная комиссия № 2;200000527;40206810845378860004;Избирательная комиссия Смоленской области;266000058;40202810545376614148;Назначение платежа? Например, порядковый номер ED101 = 643
02;00;644;2024-10-18;4583001999;1;01;2015-01-19;99;Центральный банк Республики Армения;245010410;30107810045010000144;Национальный банк Республики Беларусь;245001292;30107810000000000034;Назначение платежа? Например, порядковый номер ED101 = 644
02;00;645;2024-10-18;4583001999;1;01;1998-10-29;99;Национальный Банк Республики Казахстан;245001294;30107810300000000035;НАЦИОНАЛЬНЫЙ БАНК ГРУЗИИ;245001296;30107810600000000049;Назначение платежа? Например, порядковый номер ED101 = 645
02;00;646;2024-10-18;4583001999;1;01;1998-08-19;99;НАЦИОНАЛЬНЫЙ БАНК КЫРГЫЗСКОЙ РЕСПУБЛИКИ;245001293;30107810500000000039;Международный банк реконструкции и развития;245001229;40808810300008100103;Назначение платежа? Например, порядковый номер ED101 = 646
02;00;647;2024-10-18;4583001999;1;01;2000-12-13;99;МЕЖДУНАРОДНЫЙ ВАЛЮТНЫЙ ФОНД;245001228;40808810900007010704;ЦЕНТРАЛЬНЫЙ БАНК ТУРКМЕНИСТАНА;245001291;30107810200000000038;Назначение платежа? Например, порядковый номер ED101 = 647
02;00;648;2024-10-18;4583001999;1;01;2023-09-19;65;Центральный банк Мьянмы;044501050;30111810645370000050;Центральный банк Исламской Республики Иран;044501051;30111810945370000051;Назначение платежа? Например, порядковый номер ED101 = 648
02;45;649;2024-10-18;4583001999;1;01;2005-02-11;51;Федеральное казначейство;200000405;40105810200000007900;Новый банк развития;016081973;40808810545010000001;Назначение платежа? Например, порядковый номер ED101 = 649
02;45;650;2024-10-18;4583001999;1;01;2008-05-29;30;Московский филиал АО "Банк "Агророс";044525688;30101810745250000688;ГК "АСВ" - КУ АО "НСТ-БАНК";045354880;30101810265775300880;Назначение платежа? Например, порядковый номер ED101 = 650
02;10;651;2024-10-18;4583001999;1;01;1994-01-20;20;"Азиатско-Тихоокеанский Банк" (АО);041012765;30101810300000000765;УРАЛЬСКИЙ Ф-Л ПАО "ПРОМСВЯЗЬБАНК";046577975;30101810500000000975;Назначение платежа? Например, порядковый номер ED101 = 651
02;11;652;2024-10-18;4583001999;1;01;2000-01-01;99;Избирательная комиссия Ненецкого автономного округа;211000237;40202810140302511001;АО "Банк ДАЛЕНА";044525371;30101810845250000371;Назначение платежа? Например, порядковый номер ED101 = 652
02;33;653;2024-10-18;4583001999;1;01;1994-01-20;20;АО КБ "ХЛЫНОВ";043304711;30101810100000000711;КУ АО "ПРОМЭНЕРГОБАНК" - ГК "АСВ";041909772;30101810500000000772;Назначение платежа? Например, порядковый номер ED101 = 653
02;45;654;2024-10-18;4583001999;1;01;2015-11-27;20;ООО "Цифра банк";044525900;30101810245250000900;КУ ОАО "УРАЛЬСКИЙ ТРАСТОВЫЙ БАНК" - ГК "АСВ";049401869;30101810200000000869;Назначение платежа? Например, порядковый номер ED101 = 654
